Id	Doc_Id	Sent_Id	Word	Tag	begin	end
82891	1307094441728114689	2280	en	O	105	107
82892	1307094441728114689	2280	mi	O	108	110
82893	1307094441728114689	2280	SS,	B-MISC	111	114
82894	1307094441728114689	2280	espero	O	115	121
82895	1307094441728114689	2280	el	O	122	124
82896	1307094441728114689	2280	ENARM	O	125	130
82897	1307094441728114689	2280	no	O	132	134
82898	1307094441728114689	2280	se	O	135	137
82899	1307094441728114689	2280	vaya	O	138	142
82900	1307094441728114689	2280	limpio	O	143	149
82901	1307094441728114689	2280	y	O	150	151
82902	1307094441728114689	2280	si	O	152	154
82903	1307094441728114689	2280	le	O	155	157
82904	1307094441728114689	2280	pueda	O	158	163
82905	1307094441728114689	2280	conectar	O	164	172
82906	1307094441728114689	2280	algunos	O	173	180
82907	1307094441728114689	2280	buenos	O	181	187
82908	1307094441728114689	2280	hits!!	O	188	194
125566	1438487978578481155	3454	Tu	O	0	2
125567	1438487978578481155	3454	TOC	B-MISC	3	6
125568	1438487978578481155	3454	no	O	7	9
125569	1438487978578481155	3454	creo,	O	10	15
125570	1438487978578481155	3454	será	O	16	20
125571	1438487978578481155	3454	tu	O	21	23
125572	1438487978578481155	3454	manía.	O	24	30
125573	1438487978578481155	3454	El	O	31	33
125574	1438487978578481155	3454	TOC	B-MISC	34	37
125575	1438487978578481155	3454	es	O	38	40
125576	1438487978578481155	3454	una	O	41	44
125577	1438487978578481155	3454	enfermedad	B-MISC	45	55
125578	1438487978578481155	3454	mental	O	56	62
125579	1438487978578481155	3454	severa,	O	63	70
125580	1438487978578481155	3454	que	O	71	74
125581	1438487978578481155	3454	puede	O	75	80
125582	1438487978578481155	3454	cursar	O	81	87
125583	1438487978578481155	3454	en	O	88	90
125584	1438487978578481155	3454	casos	O	91	96
125585	1438487978578481155	3454	graves	O	97	103
125586	1438487978578481155	3454	con	O	104	107
125587	1438487978578481155	3454	episodios	B-MISC	108	117
125588	1438487978578481155	3454	autolíticos,	O	118	130
125589	1438487978578481155	3454	pensamientos	O	131	143
125590	1438487978578481155	3454	suicidas	O	144	152
125591	1438487978578481155	3454	o	O	153	154
125592	1438487978578481155	3454	incapacidad	O	155	166
125593	1438487978578481155	3454	para	O	167	171
125594	1438487978578481155	3454	realizar	O	172	180
125595	1438487978578481155	3454	las	O	181	184
125596	1438487978578481155	3454	actividades	O	185	196
125597	1438487978578481155	3454	más	O	197	200
125598	1438487978578481155	3454	básicas.	O	201	209
125599	1438487978578481155	3454	A	O	210	211
125600	1438487978578481155	3454	que	O	212	215
125601	1438487978578481155	3454	no	O	216	218
125602	1438487978578481155	3454	es	O	219	221
125603	1438487978578481155	3454	tu	O	222	224
125604	1438487978578481155	3454	caso?	O	225	230
125605	1438487978578481155	3454	😉	O	231	232
125606	1438487978578481155	3454	#pesados	O	234	241
125607	1438487978578481155	3454	https://t.co/B4H3IAiIK9	O	242	265
75002	1496875008819298306	2067	Siempre	O	0	7
75003	1496875008819298306	2067	chécate:	O	8	16
75004	1496875008819298306	2067	Presión	O	17	24
75005	1496875008819298306	2067	arterial	O	25	33
75006	1496875008819298306	2067	Glucosa	O	34	41
75007	1496875008819298306	2067	Colesterol	O	42	52
75008	1496875008819298306	2067	Triglicéridos	O	53	66
75009	1496875008819298306	2067	#diabetes	B-MISC	68	76
75010	1496875008819298306	2067	#obesidad	B-MISC	79	87
75011	1496875008819298306	2067	#dislipidemia	B-MISC	90	102
75012	1496875008819298306	2067	#higadograso	B-MISC	105	116
75013	1496875008819298306	2067	#hipertension	B-MISC	119	131
75014	1496875008819298306	2067	#sindromemetabolico	B-MISC	134	152
75015	1496875008819298306	2067	https://t.co/WVo8Bx7Ib5	O	153	176
24637	1187094137784406017	671	Los	O	0	3
24638	1187094137784406017	671	pensamientos	O	4	16
24639	1187094137784406017	671	sobre	O	17	22
24640	1187094137784406017	671	nuestra	O	23	30
24641	1187094137784406017	671	enfermedad	O	31	41
24642	1187094137784406017	671	nos	O	42	45
24643	1187094137784406017	671	llevan	O	46	52
24644	1187094137784406017	671	a	O	53	54
24645	1187094137784406017	671	la	O	55	57
24646	1187094137784406017	671	ansiedad	B-MISC	58	66
24647	1187094137784406017	671	por	O	67	70
24648	1187094137784406017	671	nuestro	O	71	78
24649	1187094137784406017	671	futuro	O	79	85
24650	1187094137784406017	671	o	O	86	87
24651	1187094137784406017	671	a	O	88	89
24652	1187094137784406017	671	la	O	90	92
24653	1187094137784406017	671	tristeza	O	93	101
24654	1187094137784406017	671	por	O	102	105
24655	1187094137784406017	671	lo	O	106	108
24656	1187094137784406017	671	pasado.	O	109	116
24657	1187094137784406017	671	Aceptar,	O	117	125
24658	1187094137784406017	671	el	O	126	128
24659	1187094137784406017	671	presente,tomando	O	129	145
24660	1187094137784406017	671	del	O	146	149
24661	1187094137784406017	671	pasado	O	150	156
24662	1187094137784406017	671	lo	O	157	159
24663	1187094137784406017	671	que	O	160	163
24664	1187094137784406017	671	hemos	O	164	169
24665	1187094137784406017	671	aprendido	O	170	179
24666	1187094137784406017	671	para	O	180	184
24667	1187094137784406017	671	aplicarlo	O	185	194
24668	1187094137784406017	671	hoy,	O	195	199
24669	1187094137784406017	671	mañana	O	200	206
24670	1187094137784406017	671	y	O	207	208
24671	1187094137784406017	671	siempre.	O	209	217
24672	1187094137784406017	671	#gestionemocionalparaparcientescronicos	O	219	257
24673	1187094137784406017	671	#vivirsiendopaciente	O	259	278
24674	1187094137784406017	671	https://t.co/DpD5mBvHOa	O	279	302
139661	1109514298030592002	3853	Uno	O	0	3
139662	1109514298030592002	3853	de	O	4	6
139663	1109514298030592002	3853	los	O	7	10
139664	1109514298030592002	3853	síntomas	O	11	19
139665	1109514298030592002	3853	mas	O	20	23
139666	1109514298030592002	3853	frecuentes	O	24	34
139667	1109514298030592002	3853	de	O	35	37
139668	1109514298030592002	3853	la	O	38	40
139669	1109514298030592002	3853	Insuficiencia	B-MISC	41	54
139670	1109514298030592002	3853	Real	B-MISC	55	59
139671	1109514298030592002	3853	es	O	60	62
139672	1109514298030592002	3853	la	O	63	65
139673	1109514298030592002	3853	anemia.	B-MISC	66	73
139674	1109514298030592002	3853	Te	O	74	76
139675	1109514298030592002	3853	compartimos	O	77	88
139676	1109514298030592002	3853	esta	O	89	93
139677	1109514298030592002	3853	información	O	94	105
139678	1109514298030592002	3853	con	O	106	109
139679	1109514298030592002	3853	todo	O	110	114
139680	1109514298030592002	3853	lo	O	115	117
139681	1109514298030592002	3853	que	O	118	121
139682	1109514298030592002	3853	debes	O	122	127
139683	1109514298030592002	3853	saber	O	128	133
139684	1109514298030592002	3853	acerca	O	134	140
139685	1109514298030592002	3853	de	O	141	143
139686	1109514298030592002	3853	la	O	144	146
139687	1109514298030592002	3853	Anemia.	B-MISC	147	154
139688	1109514298030592002	3853	#anemia	B-MISC	156	162
139689	1109514298030592002	3853	#insuficienciarenal	B-MISC	164	182
139690	1109514298030592002	3853	https://t.co/ElVmCtFEbi	O	183	206
139691	1109514298030592002	3853	https://t.co/q7PloLIRKH	O	207	230
5810	1235933998527983617	159	Tengo	O	0	5
5811	1235933998527983617	159	la	O	6	8
5812	1235933998527983617	159	oportunidad	O	9	20
5813	1235933998527983617	159	de	O	21	23
5814	1235933998527983617	159	estar	O	24	29
5815	1235933998527983617	159	en	O	30	32
5816	1235933998527983617	159	el	O	33	35
5817	1235933998527983617	159	evento	O	36	42
5818	1235933998527983617	159	“Día	O	43	47
5819	1235933998527983617	159	Mundial	O	48	55
5820	1235933998527983617	159	de	O	56	58
5821	1235933998527983617	159	la	O	59	61
5822	1235933998527983617	159	Obesidad.	B-MISC	62	71
5823	1235933998527983617	159	Ciencia	O	72	79
5824	1235933998527983617	159	de	O	80	82
5825	1235933998527983617	159	alto	O	83	87
5826	1235933998527983617	159	nivel	O	88	93
5827	1235933998527983617	159	para	O	94	98
5828	1235933998527983617	159	combatir	O	99	107
5829	1235933998527983617	159	la	O	108	110
5830	1235933998527983617	159	epidemia”	O	111	120
5831	1235933998527983617	159	con	O	121	124
5832	1235933998527983617	159	la	O	125	127
5833	1235933998527983617	159	presencia	O	128	137
5834	1235933998527983617	159	de	O	138	140
5835	1235933998527983617	159	expertos	O	141	149
5836	1235933998527983617	159	nacionales	O	150	160
5837	1235933998527983617	159	e	O	161	162
5838	1235933998527983617	159	internacionales	O	163	178
5839	1235933998527983617	159	que	O	179	182
5840	1235933998527983617	159	abordaran	O	183	192
5841	1235933998527983617	159	las	O	193	196
5842	1235933998527983617	159	soluciones	O	197	207
5843	1235933998527983617	159	para	O	208	212
5844	1235933998527983617	159	la	O	213	215
5845	1235933998527983617	159	prevención/control	O	216	234
5846	1235933998527983617	159	de	O	235	237
5847	1235933998527983617	159	la	O	238	240
5848	1235933998527983617	159	epidemia	O	241	249
5849	1235933998527983617	159	de	O	250	252
5850	1235933998527983617	159	obesidad.	B-MISC	253	262
5851	1235933998527983617	159	@WorldObesityDay	O	264	280
15637	1451222508464713735	427	#Encefalomielitismiálgica	B-MISC	1	25
15638	1451222508464713735	427	Sí	O	27	29
15639	1451222508464713735	427	olvidamos	O	30	39
15640	1451222508464713735	427	nuestro	O	40	47
15641	1451222508464713735	427	pasado	O	48	54
15642	1451222508464713735	427	volveremos	O	55	65
15643	1451222508464713735	427	a	O	66	67
15644	1451222508464713735	427	recorrer	O	68	76
15645	1451222508464713735	427	la	O	77	79
15646	1451222508464713735	427	misma	O	80	85
15647	1451222508464713735	427	senda,	O	86	92
15648	1451222508464713735	427	una	O	93	96
15649	1451222508464713735	427	y	O	97	98
15650	1451222508464713735	427	otra	O	99	103
15651	1451222508464713735	427	vez.	O	104	108
15652	1451222508464713735	427	Sumaremos	O	109	118
15653	1451222508464713735	427	nuestro	O	119	126
15654	1451222508464713735	427	sufrimiento	O	127	138
15655	1451222508464713735	427	a	O	139	140
15656	1451222508464713735	427	la	O	141	143
15657	1451222508464713735	427	pérdida	O	144	151
15658	1451222508464713735	427	de	O	152	154
15659	1451222508464713735	427	aquellos	O	155	163
15660	1451222508464713735	427	que	O	164	167
15661	1451222508464713735	427	murieron	O	168	176
15662	1451222508464713735	427	sufriendo.	O	177	187
15663	1451222508464713735	427	Una	O	188	191
15664	1451222508464713735	427	y	O	192	193
15665	1451222508464713735	427	otra	O	194	198
15666	1451222508464713735	427	vez.	O	199	203
15667	1451222508464713735	427	La	O	204	206
15668	1451222508464713735	427	enfermedad	B-MISC	207	217
15669	1451222508464713735	427	posterior	I-MISC	218	227
15670	1451222508464713735	427	a	I-MISC	228	229
15671	1451222508464713735	427	una	I-MISC	230	233
15672	1451222508464713735	427	infección	I-MISC	234	243
15673	1451222508464713735	427	viral	I-MISC	244	249
15674	1451222508464713735	427	existe	O	250	256
15675	1451222508464713735	427	https://t.co/MvDs84ty4a	O	257	280
104166	1407020531262570505	2867	Imaginad	O	0	8
104167	1407020531262570505	2867	como	O	9	13
104168	1407020531262570505	2867	nos	O	14	17
104169	1407020531262570505	2867	sentimos	O	18	26
104170	1407020531262570505	2867	las	O	27	30
104171	1407020531262570505	2867	que	O	31	34
104172	1407020531262570505	2867	llevamos	O	35	43
104173	1407020531262570505	2867	años	O	44	48
104174	1407020531262570505	2867	(5	O	49	51
104175	1407020531262570505	2867	en	O	52	54
104176	1407020531262570505	2867	mi	O	55	57
104177	1407020531262570505	2867	caso)	O	58	63
104178	1407020531262570505	2867	luchando	O	64	72
104179	1407020531262570505	2867	contra	O	73	79
104180	1407020531262570505	2867	un	O	80	82
104181	1407020531262570505	2867	síndrome	B-MISC	83	91
104182	1407020531262570505	2867	postviral.	O	92	102
104183	1407020531262570505	2867	En	O	103	105
104184	1407020531262570505	2867	la	O	106	108
104185	1407020531262570505	2867	#EMSFC	B-MISC	110	115
104186	1407020531262570505	2867	la	O	116	118
104187	1407020531262570505	2867	mayor	O	119	124
104188	1407020531262570505	2867	tasa	O	125	129
104189	1407020531262570505	2867	de	O	130	132
104190	1407020531262570505	2867	mortalidad	O	133	143
104191	1407020531262570505	2867	se	O	144	146
104192	1407020531262570505	2867	debe	O	147	151
104193	1407020531262570505	2867	al	O	152	154
104194	1407020531262570505	2867	suicidio.	B-MISC	155	164
104195	1407020531262570505	2867	Es	O	165	167
104196	1407020531262570505	2867	terrible	O	168	176
104197	1407020531262570505	2867	pero	O	177	181
104198	1407020531262570505	2867	también	O	182	189
104199	1407020531262570505	2867	es	O	190	192
104200	1407020531262570505	2867	necesario	O	193	202
104201	1407020531262570505	2867	decirlo	O	203	210
104202	1407020531262570505	2867	¿@ierrejon	O	211	221
104203	1407020531262570505	2867	nos	O	222	225
104204	1407020531262570505	2867	ayudas?	O	226	233
104205	1407020531262570505	2867	https://t.co/6n8UcercVz	O	234	257
66839	1389246274868817922	1837	🟢🟢🟢	O	0	3
66840	1389246274868817922	1837	Crisis	O	4	10
66841	1389246274868817922	1837	Coronavirus	O	11	22
66842	1389246274868817922	1837	3-5-2021	O	23	31
66843	1389246274868817922	1837	Dos	O	32	35
66844	1389246274868817922	1837	hospitales	O	36	46
66845	1389246274868817922	1837	de	O	47	49
66846	1389246274868817922	1837	CLM	O	50	53
66847	1389246274868817922	1837	ya	O	54	56
66848	1389246274868817922	1837	no	O	57	59
66849	1389246274868817922	1837	tienen	O	60	66
66850	1389246274868817922	1837	ingresados	O	67	77
66851	1389246274868817922	1837	pacientes	O	78	87
66852	1389246274868817922	1837	por	O	88	91
66853	1389246274868817922	1837	COVID	B-MISC	92	97
66854	1389246274868817922	1837	#Almansa	O	99	106
66855	1389246274868817922	1837	y	O	107	108
66856	1389246274868817922	1837	#Hellín.	O	110	117
66857	1389246274868817922	1837	A	O	118	119
66858	1389246274868817922	1837	la	O	120	122
66859	1389246274868817922	1837	vuelta	O	123	129
66860	1389246274868817922	1837	del	O	130	133
66861	1389246274868817922	1837	fin	O	134	137
66862	1389246274868817922	1837	de	O	138	140
66863	1389246274868817922	1837	semana	O	141	147
66864	1389246274868817922	1837	nos	O	148	151
66865	1389246274868817922	1837	encontramos	O	152	163
66866	1389246274868817922	1837	con	O	164	167
66867	1389246274868817922	1837	la	O	168	170
66868	1389246274868817922	1837	grata	O	171	176
66869	1389246274868817922	1837	sorpresa	O	177	185
66870	1389246274868817922	1837	de	O	186	188
66871	1389246274868817922	1837	que	O	189	192
66872	1389246274868817922	1837	el	O	193	195
66873	1389246274868817922	1837	Hospital	O	196	204
66874	1389246274868817922	1837	de	O	205	207
66875	1389246274868817922	1837	Hellín	O	208	214
66876	1389246274868817922	1837	no	O	215	217
66877	1389246274868817922	1837	cuenta	O	218	224
66878	1389246274868817922	1837	con	O	225	228
66879	1389246274868817922	1837	ninguna	O	229	236
66880	1389246274868817922	1837	persona	O	237	244
66881	1389246274868817922	1837	ingresada	O	245	254
66882	1389246274868817922	1837	por	O	255	258
66883	1389246274868817922	1837	COVID.	B-MISC	259	265
66884	1389246274868817922	1837	https://t.co/Jw9IQYljZg	O	266	289
20655	1380608118602743812	563	"""Esto"	O	0	5
20656	1380608118602743812	563	es	O	6	8
20657	1380608118602743812	563	igual	O	9	14
20658	1380608118602743812	563	que	O	15	18
20659	1380608118602743812	563	los	O	19	22
20660	1380608118602743812	563	tratamientos	O	23	35
20661	1380608118602743812	563	contra	O	36	42
20662	1380608118602743812	563	el	O	43	45
20663	1380608118602743812	563	cáncer,	B-MISC	46	53
20664	1380608118602743812	563	si	O	54	56
20665	1380608118602743812	563	le	O	57	59
20666	1380608118602743812	563	ponemos	O	60	67
20667	1380608118602743812	563	un	O	68	70
20668	1380608118602743812	563	tratamiento	O	71	82
20669	1380608118602743812	563	de	O	83	85
20670	1380608118602743812	563	cáncer	B-MISC	86	92
20671	1380608118602743812	563	a	O	93	94
20672	1380608118602743812	563	un	O	95	97
20673	1380608118602743812	563	fumador	B-MISC	98	105
20674	1380608118602743812	563	¿qué	O	106	110
20675	1380608118602743812	563	sentido	O	111	118
20676	1380608118602743812	563	tiene?	O	119	125
20677	1380608118602743812	563	Pues	O	126	130
20678	1380608118602743812	563	esto	O	131	135
20679	1380608118602743812	563	es	O	136	138
20680	1380608118602743812	563	"igual"""	O	139	145
20681	1380608118602743812	563	Cuando	O	146	152
20682	1380608118602743812	563	los	O	153	156
20683	1380608118602743812	563	mass	O	157	161
20684	1380608118602743812	563	medias	O	162	168
20685	1380608118602743812	563	controlan	O	169	178
20686	1380608118602743812	563	hasta	O	179	184
20687	1380608118602743812	563	la	O	185	187
20688	1380608118602743812	563	opinión	O	188	195
20689	1380608118602743812	563	científica	O	196	206
20690	1380608118602743812	563	pasa	O	207	211
20691	1380608118602743812	563	esto,	O	212	217
20692	1380608118602743812	563	ignorantes	O	218	228
20693	1380608118602743812	563	legitimados	O	229	240
20694	1380608118602743812	563	exaltando	O	241	250
20695	1380608118602743812	563	el	O	251	253
20696	1380608118602743812	563	miedo.	O	254	260
20697	1380608118602743812	563	Me	O	261	263
20698	1380608118602743812	563	cambio	O	264	270
20699	1380608118602743812	563	de	O	271	273
20700	1380608118602743812	563	vagón	O	274	279
12159	1441431232361938945	330	#VivoConLALCEC	O	1	14
12160	1441431232361938945	330	junto	O	15	20
12161	1441431232361938945	330	a	O	21	22
12162	1441431232361938945	330	@merckgroup	O	23	34
12163	1441431232361938945	330	Seguimos	O	36	44
12164	1441431232361938945	330	con	O	45	48
12165	1441431232361938945	330	el	O	49	51
12166	1441431232361938945	330	ciclo	O	52	57
12167	1441431232361938945	330	educativo	O	58	67
12168	1441431232361938945	330	de	O	68	70
12169	1441431232361938945	330	charlas	O	71	78
12170	1441431232361938945	330	en	O	79	81
12171	1441431232361938945	330	vivo	O	82	86
12172	1441431232361938945	330	donde	O	87	92
12173	1441431232361938945	330	conversamos	O	93	104
12174	1441431232361938945	330	con	O	105	108
12175	1441431232361938945	330	profesionales	O	109	122
12176	1441431232361938945	330	médicos	O	123	130
12177	1441431232361938945	330	para	O	131	135
12178	1441431232361938945	330	concientizar	O	136	148
12179	1441431232361938945	330	y	O	149	150
12180	1441431232361938945	330	conocer	O	151	158
12181	1441431232361938945	330	todos	O	159	164
12182	1441431232361938945	330	sobre	O	165	170
12183	1441431232361938945	330	distintos	O	171	180
12184	1441431232361938945	330	tipos	O	181	186
12185	1441431232361938945	330	de	O	187	189
12186	1441431232361938945	330	cáncer.	B-MISC	190	197
12187	1441431232361938945	330	En	O	198	200
12188	1441431232361938945	330	esta	O	201	205
12189	1441431232361938945	330	oportunidad	O	206	217
12190	1441431232361938945	330	estaremos	O	218	227
12191	1441431232361938945	330	hablando	O	228	236
12192	1441431232361938945	330	sobre	O	237	242
12193	1441431232361938945	330	el	O	243	245
12194	1441431232361938945	330	cáncer	B-MISC	246	252
12195	1441431232361938945	330	de	I-MISC	253	255
12196	1441431232361938945	330	vejiga.	O	256	263
12197	1441431232361938945	330	https://t.co/V1VkQLWQxH	O	264	287
9363	1229717760961368064	255	Nada	O	0	4
9364	1229717760961368064	255	genera	O	5	11
9365	1229717760961368064	255	mayor	O	12	17
9366	1229717760961368064	255	emoción	O	18	25
9367	1229717760961368064	255	que	O	26	29
9368	1229717760961368064	255	cuando	O	30	36
9369	1229717760961368064	255	has	O	37	40
9370	1229717760961368064	255	deseado	O	41	48
9371	1229717760961368064	255	tanto	O	49	54
9372	1229717760961368064	255	un	O	55	57
9373	1229717760961368064	255	bebé	O	58	62
9374	1229717760961368064	255	y	O	63	64
9375	1229717760961368064	255	finalmente	O	65	75
9376	1229717760961368064	255	aparece	O	76	83
9377	1229717760961368064	255	la	O	84	86
9378	1229717760961368064	255	prueba	O	87	93
9379	1229717760961368064	255	de	O	94	96
9380	1229717760961368064	255	embarazo	O	97	105
9381	1229717760961368064	255	positiva	O	106	114
9382	1229717760961368064	255	..	O	115	117
9383	1229717760961368064	255	✨✨✨..	O	118	123
9384	1229717760961368064	255	..	O	124	126
9385	1229717760961368064	255	🌟🌟	O	127	129
9386	1229717760961368064	255	Sobre	O	130	135
9387	1229717760961368064	255	todo	O	136	140
9388	1229717760961368064	255	cuando	O	141	147
9389	1229717760961368064	255	como	O	148	152
9390	1229717760961368064	255	nuestras	O	153	161
9391	1229717760961368064	255	pacientes	O	162	171
9392	1229717760961368064	255	tienen	O	172	178
9393	1229717760961368064	255	#miomas,	B-MISC	180	187
9394	1229717760961368064	255	#polipos	B-MISC	189	196
9395	1229717760961368064	255	,	O	197	198
9396	1229717760961368064	255	#endometriosis	B-MISC	200	213
9397	1229717760961368064	255	o…	O	214	216
9398	1229717760961368064	255	https://t.co/ZTYZh39WGv	O	217	240
59580	1151748537555869696	1634	#FelizJueves	O	1	12
59581	1151748537555869696	1634	Hoy	O	13	16
59582	1151748537555869696	1634	en	O	17	19
59583	1151748537555869696	1634	diagnostrum	O	20	31
59584	1151748537555869696	1634	hablamos	O	32	40
59585	1151748537555869696	1634	de:	O	41	44
59586	1151748537555869696	1634	Nueva	O	45	50
59587	1151748537555869696	1634	prueba	O	51	57
59588	1151748537555869696	1634	para	O	58	62
59589	1151748537555869696	1634	tuberculosis	B-MISC	63	75
59590	1151748537555869696	1634	en	O	76	78
59591	1151748537555869696	1634	vacas	O	79	84
59592	1151748537555869696	1634	podría	O	85	91
59593	1151748537555869696	1634	acelerar	O	92	100
59594	1151748537555869696	1634	las	O	101	104
59595	1151748537555869696	1634	vacunas	O	105	112
59596	1151748537555869696	1634	y	O	113	114
59597	1151748537555869696	1634	el	O	115	117
59598	1151748537555869696	1634	control	O	118	125
59599	1151748537555869696	1634	de	O	126	128
59600	1151748537555869696	1634	la	O	129	131
59601	1151748537555869696	1634	enfermedad	O	132	142
59602	1151748537555869696	1634	https://t.co/TaPrhtrsMv	O	143	166
59603	1151748537555869696	1634	#medicina	O	168	176
6148	1491007106715058177	167	Esto	O	0	4
6149	1491007106715058177	167	es	O	5	7
6150	1491007106715058177	167	una	O	8	11
6151	1491007106715058177	167	BOMBA	O	12	17
6152	1491007106715058177	167	en	O	18	20
6153	1491007106715058177	167	la	O	21	23
6154	1491007106715058177	167	lucha	O	24	29
6155	1491007106715058177	167	contra	O	30	36
6156	1491007106715058177	167	el	O	37	39
6157	1491007106715058177	167	cáncer	B-MISC	40	46
6158	1491007106715058177	167	infantil:	O	47	56
6159	1491007106715058177	167	Supone	O	57	63
6160	1491007106715058177	167	poder	O	64	69
6161	1491007106715058177	167	ERRADICAR	O	70	79
6162	1491007106715058177	167	la	O	80	82
6163	1491007106715058177	167	leucemia	B-MISC	83	91
6164	1491007106715058177	167	más	O	92	95
6165	1491007106715058177	167	común	O	96	101
6166	1491007106715058177	167	en	O	102	104
6167	1491007106715058177	167	niños.	O	105	111
6168	1491007106715058177	167	Os	O	112	114
6169	1491007106715058177	167	lo	O	115	117
6170	1491007106715058177	167	imagináis?	O	118	128
6171	1491007106715058177	167	Miles	O	129	134
6172	1491007106715058177	167	de	O	135	137
6173	1491007106715058177	167	niños	O	138	143
6174	1491007106715058177	167	que	O	144	147
6175	1491007106715058177	167	habrían	O	148	155
6176	1491007106715058177	167	sufrido	O	156	163
6177	1491007106715058177	167	años	O	164	168
6178	1491007106715058177	167	de	O	169	171
6179	1491007106715058177	167	quimio	O	172	178
6180	1491007106715058177	167	o	O	179	180
6181	1491007106715058177	167	muerto	O	181	187
6182	1491007106715058177	167	por	O	188	191
6183	1491007106715058177	167	cáncer,creciendo	B-MISC	192	208
6184	1491007106715058177	167	sanos	O	209	214
6185	1491007106715058177	167	😍😍😍	O	215	218
6186	1491007106715058177	167	@unoentrecienmil	O	219	235
6187	1491007106715058177	167	Es	O	236	238
6188	1491007106715058177	167	un	O	239	241
6189	1491007106715058177	167	sueño	O	242	247
6190	1491007106715058177	167	#masinvestigacionparamasvida	O	249	276
6191	1491007106715058177	167	https://t.co/PPijw7bRxF	O	277	300
45828	1376112678125637635	1249	¿Cómo	O	0	5
45829	1376112678125637635	1249	ha	O	6	8
45830	1376112678125637635	1249	sido	O	9	13
45831	1376112678125637635	1249	#derma	O	15	20
45832	1376112678125637635	1249	este	O	21	25
45833	1376112678125637635	1249	#2mir21	O	27	33
45834	1376112678125637635	1249	#mir2021?🤓	O	35	44
45835	1376112678125637635	1249	Lesiones	B-MISC	45	53
45836	1376112678125637635	1249	ulceradas	O	54	63
45837	1376112678125637635	1249	perianales	O	64	74
45838	1376112678125637635	1249	con	O	75	78
45839	1376112678125637635	1249	cambios	O	79	86
45840	1376112678125637635	1249	citopáticos	B-MISC	87	98
45841	1376112678125637635	1249	típicos	O	99	106
45842	1376112678125637635	1249	de	O	107	109
45843	1376112678125637635	1249	herpes,	B-MISC	110	117
45844	1376112678125637635	1249	imagen	O	118	124
45845	1376112678125637635	1249	y	O	125	126
45846	1376112678125637635	1249	caso	O	127	131
45847	1376112678125637635	1249	típico	O	132	138
45848	1376112678125637635	1249	de	O	139	141
45849	1376112678125637635	1249	basocelular	B-MISC	142	153
45850	1376112678125637635	1249	(fácil!),	O	154	163
45851	1376112678125637635	1249	paciente	O	164	172
45852	1376112678125637635	1249	con	O	173	176
45853	1376112678125637635	1249	psoriasis	B-MISC	177	186
45854	1376112678125637635	1249	para	O	187	191
45855	1376112678125637635	1249	el	O	192	194
45856	1376112678125637635	1249	que	O	195	198
45857	1376112678125637635	1249	pautaríamos	O	199	210
45858	1376112678125637635	1249	adalimumab	O	211	221
45859	1376112678125637635	1249	(no	O	222	225
45860	1376112678125637635	1249	había	O	226	231
45861	1376112678125637635	1249	otra	O	232	236
45862	1376112678125637635	1249	opción	O	237	243
45863	1376112678125637635	1249	posible!)...	O	244	256
45864	1376112678125637635	1249	👇	O	257	258
71008	1497478713264402435	1955	Un	O	0	2
71009	1497478713264402435	1955	estudio	O	3	10
71010	1497478713264402435	1955	sugiere	O	11	18
71011	1497478713264402435	1955	que	O	19	22
71012	1497478713264402435	1955	la	O	23	25
71013	1497478713264402435	1955	vacunación	O	26	36
71014	1497478713264402435	1955	reduciría	O	37	46
71015	1497478713264402435	1955	significativamente	O	47	65
71016	1497478713264402435	1955	algunos	O	66	73
71017	1497478713264402435	1955	de	O	74	76
71018	1497478713264402435	1955	los	O	77	80
71019	1497478713264402435	1955	efectos	O	81	88
71020	1497478713264402435	1955	persistentes	O	89	101
71021	1497478713264402435	1955	de	O	102	104
71022	1497478713264402435	1955	la	O	105	107
71023	1497478713264402435	1955	COVID19	B-MISC	108	115
71024	1497478713264402435	1955	larga,	O	116	122
71025	1497478713264402435	1955	un	O	123	125
71026	1497478713264402435	1955	problema	O	126	134
71027	1497478713264402435	1955	que	O	135	138
71028	1497478713264402435	1955	se	O	139	141
71029	1497478713264402435	1955	ha	O	142	144
71030	1497478713264402435	1955	visto	O	145	150
71031	1497478713264402435	1955	incrementando	O	151	164
71032	1497478713264402435	1955	tras	O	165	169
71033	1497478713264402435	1955	la	O	170	172
71034	1497478713264402435	1955	última	O	173	179
71035	1497478713264402435	1955	oleada	O	180	186
71036	1497478713264402435	1955	de	O	187	189
71037	1497478713264402435	1955	infecciones	B-MISC	190	201
71038	1497478713264402435	1955	masiva.	O	202	209
71039	1497478713264402435	1955	https://t.co/oCfz3t3KJH	O	211	234
71040	1497478713264402435	1955	https://t.co/pgOLeynrrh	O	235	258
38095	1338542343377575941	1035	Probablemente	O	0	13
38096	1338542343377575941	1035	has	O	14	17
38097	1338542343377575941	1035	escuchado	O	18	27
38098	1338542343377575941	1035	hablar	O	28	34
38099	1338542343377575941	1035	de	O	35	37
38100	1338542343377575941	1035	la	O	38	40
38101	1338542343377575941	1035	diabetes	B-MISC	41	49
38102	1338542343377575941	1035	tipo	O	50	54
38103	1338542343377575941	1035	2.	O	55	57
38104	1338542343377575941	1035	¿Pero	O	58	63
38105	1338542343377575941	1035	qué	O	64	67
38106	1338542343377575941	1035	sabes	O	68	73
